entry_index,exit_index,bars_held,signal,entry_price,exit_price,take_profit,stop_loss,pnl,pnl_pct,exit_reason,timestamp
237,242,5,BUY,875.07,966.6361785714287,966.6361785714287,820.1302928571429,91.56617857142862,10.463869012927951,tp,2025-03-10 01:00:00
244,254,10,BUY,935.77,935.52,1035.4321607142856,875.9727035714286,-0.25,-0.02671596653023713,time,2025-03-19 01:00:00
256,257,1,BUY,896.5,827.845,978.5136785714285,847.2917928571428,-68.65499999999997,-7.658114891243723,sl,2025-04-04 01:00:00
259,263,4,BUY,855.93,953.3347499999999,953.3347499999999,797.4871499999999,97.40474999999992,11.379990186113343,tp,2025-04-09 01:00:00
265,269,4,BUY,969.0,1095.266892857143,1095.266892857143,893.2398642857142,126.26689285714292,13.030639097744368,tp,2025-04-17 01:00:00
271,281,10,BUY,1100.0,1110.0,1227.2686428571428,1023.6388142857143,10.0,0.9090909090909091,time,2025-04-28 01:00:00
283,288,5,BUY,1129.595,1208.0025714285714,1208.0025714285714,1082.550457142857,78.40757142857137,6.9412109144048415,tp,2025-05-14 01:00:00
290,298,8,BUY,1184.0,1250.0965357142857,1250.0965357142857,1144.3420785714286,66.09653571428566,5.582477678571425,tp,2025-05-23 01:00:00
300,301,1,BUY,1238.88,1206.9314785714287,1292.1275357142858,1206.9314785714287,-31.94852142857144,-2.578822923008801,sl,2025-06-09 01:00:00
303,311,8,BUY,1222.59,1286.84,1283.0634285714284,1186.3059428571428,64.25,5.2552368332801676,tp,2025-06-12 01:00:00
313,319,6,BUY,1306.88,1267.9306464285714,1371.7955892857144,1267.9306464285714,-38.949353571428674,-2.9803312906639223,sl,2025-06-27 01:00:00
321,322,1,BUY,1285.5,1241.8536857142856,1358.2438571428572,1241.8536857142856,-43.646314285714425,-3.395279213202211,sl,2025-07-10 01:00:00
324,327,3,BUY,1262.0,1216.613675,1337.643875,1216.613675,-45.38632499999994,-3.5963807448494407,sl,2025-07-15 01:00:00
329,330,1,BUY,1230.38,1178.7238142857143,1316.473642857143,1178.7238142857143,-51.65618571428581,-4.1983928310185314,sl,2025-07-22 01:00:00
332,342,10,BUY,1178.415,1211.64,1260.5549642857143,1129.1310214285713,33.225000000000136,2.8194651290080435,time,2025-07-25 01:00:00
344,354,10,BUY,1225.0,1226.09,1284.2565535714286,1189.446067857143,1.0899999999999181,0.088979591836728,time,2025-08-12 01:00:00
356,366,10,BUY,1222.79,1188.44,1290.7115178571428,1182.0370892857143,-34.34999999999991,-2.8091495677916822,time,2025-08-28 01:00:00
368,378,10,BUY,1205.64,1198.92,1276.1375892857145,1163.3414464285715,-6.720000000000027,-0.5573803125311061,time,2025-09-16 01:00:00
380,385,5,BUY,1161.5,1226.2944642857144,1226.2944642857144,1122.6233214285714,64.79446428571441,5.578516081421818,tp,2025-10-02 01:00:00
387,390,3,BUY,1221.35,1179.8980357142857,1290.4366071428572,1179.8980357142857,-41.45196428571421,-3.3939463942124872,sl,2025-10-13 01:00:00
392,394,2,BUY,1207.875,1142.9,1277.9419464285716,1165.834832142857,-64.97499999999991,-5.379281796543509,sl,2025-10-20 01:00:00
396,406,10,BUY,1111.0,1103.66,1197.9041607142858,1058.8575035714287,-7.339999999999918,-0.6606660666066533,time,2025-10-24 01:00:00
